,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_php_researcher_1,classification_report_php_researcher_1,macro_f1_php_researcher_1,roc-auc_php_researcher_1,perf_predict_runtime_php_researcher_1,timeit_runtime_php_researcher_1,man_validation_samples_php_researcher_2,classification_report_php_researcher_2,macro_f1_php_researcher_2,roc-auc_php_researcher_2,perf_predict_runtime_php_researcher_2,timeit_runtime_php_researcher_2
0,6250,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",1.1071063900599256,2.629638671875,983,6250,0,6190,"{""artifact"": {""precision"": 0.9771033013844516, ""recall"": 0.8684335068622812, ""f1-score"": 0.919569030318216, ""support"": 4226}, ""text"": {""precision"": 0.7715694330320461, ""recall"": 0.9562118126272913, ""f1-score"": 0.8540245566166439, ""support"": 1964}, ""accuracy"": 0.8962843295638127, ""macro avg"": {""precision"": 0.8743363672082488, ""recall"": 0.9123226597447862, ""f1-score"": 0.8867967934674299, ""support"": 6190}, ""weighted avg"": {""precision"": 0.911890293719811, ""recall"": 0.8962843295638127, ""f1-score"": 0.8987726900355201, ""support"": 6190}}",0.8867967934674299,0.9123226597447862,0.3455418599769473,0.34703830720391127,6189,"{""artifact"": {""precision"": 0.9582121131975668, ""recall"": 0.8630300142925202, ""f1-score"": 0.9081338513598195, ""support"": 4198}, ""text"": {""precision"": 0.7612126245847176, ""recall"": 0.9206428930185836, ""f1-score"": 0.8333712207319846, ""support"": 1991}, ""accuracy"": 0.8815640652771045, ""macro avg"": {""precision"": 0.8597123688911422, ""recall"": 0.8918364536555519, ""f1-score"": 0.8707525360459021, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8948374190905735, ""recall"": 0.8815640652771045, ""f1-score"": 0.8840827287907422, ""support"": 6189}}",0.8707525360459021,0.8918364536555519,0.3490971620194614,0.3489777300041169
0,6250,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",1.0201925010187551,2.5928310546875,810,6250,1,6190,"{""artifact"": {""precision"": 0.9752436133789834, ""recall"": 0.8762423095125415, ""f1-score"": 0.9230960987161909, ""support"": 4226}, ""text"": {""precision"": 0.7814458838278312, ""recall"": 0.9521384928716904, ""f1-score"": 0.8583887996327749, ""support"": 1964}, ""accuracy"": 0.9003231017770598, ""macro avg"": {""precision"": 0.8783447486034073, ""recall"": 0.9141904011921159, ""f1-score"": 0.8907424491744829, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9137543176054029, ""recall"": 0.9003231017770598, ""f1-score"": 0.9025653821734075, ""support"": 6190}}",0.8907424491744829,0.9141904011921158,0.3422854560194537,0.34494750020094217,6189,"{""artifact"": {""precision"": 0.9615587151132174, ""recall"": 0.8699380657455932, ""f1-score"": 0.9134567283641821, ""support"": 4198}, ""text"": {""precision"": 0.7716436637390214, ""recall"": 0.9266700150678051, ""f1-score"": 0.8420812414422639, ""support"": 1991}, ""accuracy"": 0.8881887219259977, ""macro avg"": {""precision"": 0.8666011894261194, ""recall"": 0.8983040404066991, ""f1-score"": 0.8777689849032231, ""support"": 6189}, ""weighted avg"": {""precision"": 0.900463082977812, ""recall"": 0.8881887219259977, ""f1-score"": 0.8904952492138284, ""support"": 6189}}",0.8777689849032231,0.8983040404066991,0.34695642604492605,0.34763828180730344
0,6250,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",1.082761239958927,2.6604765625,148,6250,2,6190,"{""artifact"": {""precision"": 0.9782838983050848, ""recall"": 0.8741126360624705, ""f1-score"": 0.923269182704324, ""support"": 4226}, ""text"": {""precision"": 0.7796188898094449, ""recall"": 0.9582484725050916, ""f1-score"": 0.8597533120146185, ""support"": 1964}, ""accuracy"": 0.9008077544426495, ""macro avg"": {""precision"": 0.8789513940572649, ""recall"": 0.9161805542837811, ""f1-score"": 0.8915112473594713, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9152502833316702, ""recall"": 0.9008077544426495, ""f1-score"": 0.9031164896454255, ""support"": 6190}}",0.8915112473594713,0.9161805542837811,0.3429550389992073,0.3431347906938754,6189,"{""artifact"": {""precision"": 0.9628942486085343, ""recall"": 0.8654121010004764, ""f1-score"": 0.9115543846443358, ""support"": 4198}, ""text"": {""precision"": 0.7661423841059603, ""recall"": 0.9296835760924159, ""f1-score"": 0.8400272294077604, ""support"": 1991}, ""accuracy"": 0.8860882210373243, ""macro avg"": {""precision"": 0.8645183163572473, ""recall"": 0.8975478385464462, ""f1-score"": 0.8757908070260481, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8995992151258029, ""recall"": 0.8860882210373243, ""f1-score"": 0.8885441138290149, ""support"": 6189}}",0.8757908070260481,0.8975478385464462,0.3424130149651319,0.3421929584001191
0,6250,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",1.0060930110048503,2.6158720703125,345,6250,3,6190,"{""artifact"": {""precision"": 0.9659247045891729, ""recall"": 0.8317557974443919, ""f1-score"": 0.8938334392879849, ""support"": 4226}, ""text"": {""precision"": 0.7212857702861623, ""recall"": 0.9368635437881874, ""f1-score"": 0.815060908084164, ""support"": 1964}, ""accuracy"": 0.8651050080775444, ""macro avg"": {""precision"": 0.8436052374376676, ""recall"": 0.8843096706162896, ""f1-score"": 0.8544471736860744, ""support"": 6190}, ""weighted avg"": {""precision"": 0.8883042091172645, ""recall"": 0.8651050080775444, ""f1-score"": 0.868840022279212, ""support"": 6190}}",0.8544471736860744,0.8843096706162897,0.3512571830069646,0.3521884924033657,6189,"{""artifact"": {""precision"": 0.956330678385059, ""recall"": 0.8294425917103383, ""f1-score"": 0.8883786197219032, ""support"": 4198}, ""text"": {""precision"": 0.7189952904238619, ""recall"": 0.9201406328478152, ""f1-score"": 0.8072262612910333, ""support"": 1991}, ""accuracy"": 0.858620132493133, ""macro avg"": {""precision"": 0.8376629844044605, ""recall"": 0.8747916122790768, ""f1-score"": 0.8478024405064682, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8799799339302613, ""recall"": 0.858620132493133, ""f1-score"": 0.8622719230607525, ""support"": 6189}}",0.8478024405064682,0.8747916122790768,0.35108144395053387,0.3522328644990921
0,6250,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",0.9987268480472267,2.52418359375,261,6250,4,6190,"{""artifact"": {""precision"": 0.9650725416442772, ""recall"": 0.8499763369616659, ""f1-score"": 0.9038751887267237, ""support"": 4226}, ""text"": {""precision"": 0.7431118314424635, ""recall"": 0.9338085539714868, ""f1-score"": 0.8276173285198555, ""support"": 1964}, ""accuracy"": 0.8765751211631664, ""macro avg"": {""precision"": 0.8540921865433704, ""recall"": 0.8918924454665763, ""f1-score"": 0.8657462586232896, ""support"": 6190}, ""weighted avg"": {""precision"": 0.8946475279388876, ""recall"": 0.8765751211631664, ""f1-score"": 0.8796796414817658, ""support"": 6190}}",0.8657462586232896,0.8918924454665763,0.3539401029702276,0.34828901939326895,6189,"{""artifact"": {""precision"": 0.9548872180451128, ""recall"": 0.8470700333492139, ""f1-score"": 0.8977530926533703, ""support"": 4198}, ""text"": {""precision"": 0.7395537525354969, ""recall"": 0.9156202913108991, ""f1-score"": 0.8182226211849192, ""support"": 1991}, ""accuracy"": 0.8691226369365003, ""macro avg"": {""precision"": 0.8472204852903049, ""recall"": 0.8813451623300566, ""f1-score"": 0.8579878569191448, ""support"": 6189}, ""weighted avg"": {""precision"": 0.885614487421483, ""recall"": 0.8691226369365003, ""f1-score"": 0.8721681566873521, ""support"": 6189}}",0.8579878569191448,0.8813451623300566,0.35193929995875806,0.34839428230188785
0,6250,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",1.077221343992278,2.7167822265625,624,6250,5,6190,"{""artifact"": {""precision"": 0.9652079369393857, ""recall"": 0.8402744912446758, ""f1-score"": 0.8984187223276406, ""support"": 4226}, ""text"": {""precision"": 0.7311827956989247, ""recall"": 0.9348268839103869, ""f1-score"": 0.820558659217877, ""support"": 1964}, ""accuracy"": 0.8702746365105009, ""macro avg"": {""precision"": 0.8481953663191553, ""recall"": 0.8875506875775314, ""f1-score"": 0.8594886907727588, ""support"": 6190}, ""weighted avg"": {""precision"": 0.8909550488301343, ""recall"": 0.8702746365105009, ""f1-score"": 0.8737148186204394, ""support"": 6190}}",0.8594886907727588,0.8875506875775313,0.34377410204615444,0.3477884487947449,6189,"{""artifact"": {""precision"": 0.9540636042402827, ""recall"": 0.8361124344926155, ""f1-score"": 0.8912022343531801, ""support"": 4198}, ""text"": {""precision"": 0.7258964143426295, ""recall"": 0.9151180311401306, ""f1-score"": 0.8095978671406354, ""support"": 1991}, ""accuracy"": 0.8615285183389886, ""macro avg"": {""precision"": 0.8399800092914561, ""recall"": 0.8756152328163731, ""f1-score"": 0.8504000507469078, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8806622671767462, ""recall"": 0.8615285183389886, ""f1-score"": 0.8649501265619091, ""support"": 6189}}",0.8504000507469078,0.875615232816373,0.34836275700945407,0.34742493559606374
0,6250,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",1.144034133059904,2.7003232421875,239,6250,6,6190,"{""artifact"": {""precision"": 0.9716389419143714, ""recall"": 0.8431140558447705, ""f1-score"": 0.9028252882300773, ""support"": 4226}, ""text"": {""precision"": 0.737217598097503, ""recall"": 0.9470468431771895, ""f1-score"": 0.8290617338979273, ""support"": 1964}, ""accuracy"": 0.8760904684975768, ""macro avg"": {""precision"": 0.8544282700059371, ""recall"": 0.89508044951098, ""f1-score"": 0.8659435110640024, ""support"": 6190}, ""weighted avg"": {""precision"": 0.8972603442962245, ""recall"": 0.8760904684975768, ""f1-score"": 0.8794211491818799, ""support"": 6190}}",0.8659435110640024,0.89508044951098,0.3508047070354223,0.3464186578989029,6189,"{""artifact"": {""precision"": 0.9617590822179732, ""recall"": 0.8387327298713673, ""f1-score"": 0.8960427535309836, ""support"": 4198}, ""text"": {""precision"": 0.7321993670886076, ""recall"": 0.9296835760924159, ""f1-score"": 0.8192077893339235, ""support"": 1991}, ""accuracy"": 0.8679915979964453, ""macro avg"": {""precision"": 0.8469792246532903, ""recall"": 0.8842081529818916, ""f1-score"": 0.8576252714324535, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8879097700798948, ""recall"": 0.8679915979964453, ""f1-score"": 0.8713249616879805, ""support"": 6189}}",0.8576252714324535,0.8842081529818916,0.3461948010371998,0.3447862474946305
0,6250,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",1.0417073559947312,2.65466796875,688,6250,7,6190,"{""artifact"": {""precision"": 0.9682327816337427, ""recall"": 0.8582584003786086, ""f1-score"": 0.9099347717009534, ""support"": 4226}, ""text"": {""precision"": 0.7549099836333879, ""recall"": 0.9394093686354379, ""f1-score"": 0.8371143375680582, ""support"": 1964}, ""accuracy"": 0.8840064620355412, ""macro avg"": {""precision"": 0.8615713826335654, ""recall"": 0.8988338845070232, ""f1-score"": 0.8735245546345058, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9005484560646478, ""recall"": 0.8840064620355412, ""f1-score"": 0.8868298714364936, ""support"": 6190}}",0.8735245546345058,0.8988338845070233,0.34945249604061246,0.347623527306132,6189,"{""artifact"": {""precision"": 0.9585893668180604, ""recall"": 0.8546927108146737, ""f1-score"": 0.9036645258783529, ""support"": 4198}, ""text"": {""precision"": 0.7506132461161079, ""recall"": 0.922149673530889, ""f1-score"": 0.8275862068965517, ""support"": 1991}, ""accuracy"": 0.8763936015511391, ""macro avg"": {""precision"": 0.8546013064670841, ""recall"": 0.8884211921727814, ""f1-score"": 0.8656253663874522, ""support"": 6189}, ""weighted avg"": {""precision"": 0.891683492473645, ""recall"": 0.8763936015511391, ""f1-score"": 0.8791901466421652, ""support"": 6189}}",0.8656253663874522,0.8884211921727814,0.346835529897362,0.34867376120528204
0,6250,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",0.9908629650017247,2.588326171875,499,6250,8,6190,"{""artifact"": {""precision"": 0.9736981934112646, ""recall"": 0.867250354945575, ""f1-score"": 0.9173967459324156, ""support"": 4226}, ""text"": {""precision"": 0.768755152514427, ""recall"": 0.9495926680244399, ""f1-score"": 0.8496583143507973, ""support"": 1964}, ""accuracy"": 0.8933764135702746, ""macro avg"": {""precision"": 0.8712266729628458, ""recall"": 0.9084215114850074, ""f1-score"": 0.8835275301416065, ""support"": 6190}, ""weighted avg"": {""precision"": 0.908672646994239, ""recall"": 0.8933764135702746, ""f1-score"": 0.8959042936502996, ""support"": 6190}}",0.8835275301416065,0.9084215114850074,0.35319669102318585,0.3476606515934691,6189,"{""artifact"": {""precision"": 0.9579675445597233, ""recall"": 0.8577894235350166, ""f1-score"": 0.9051149930878473, ""support"": 4198}, ""text"": {""precision"": 0.754320987654321, ""recall"": 0.9206428930185836, ""f1-score"": 0.8292241574304455, ""support"": 1991}, ""accuracy"": 0.8780093714655033, ""macro avg"": {""precision"": 0.8561442661070222, ""recall"": 0.8892161582768001, ""f1-score"": 0.8671695752591464, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8924544899792327, ""recall"": 0.8780093714655033, ""f1-score"": 0.880700927197738, ""support"": 6189}}",0.8671695752591464,0.8892161582768001,0.3479822459630668,0.3440274788998067
0,6250,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",1.0746100479736924,2.687669921875,790,6250,9,6190,"{""artifact"": {""precision"": 0.9692934782608695, ""recall"": 0.8440605773781353, ""f1-score"": 0.9023526435618516, ""support"": 4226}, ""text"": {""precision"": 0.7374501992031872, ""recall"": 0.9424643584521385, ""f1-score"": 0.8274474742959321, ""support"": 1964}, ""accuracy"": 0.8752827140549273, ""macro avg"": {""precision"": 0.8533718387320284, ""recall"": 0.8932624679151369, ""f1-score"": 0.8649000589288919, ""support"": 6190}, ""weighted avg"": {""precision"": 0.8957328643562996, ""recall"": 0.8752827140549273, ""f1-score"": 0.878586286140484, ""support"": 6190}}",0.8649000589288919,0.8932624679151369,0.3502735320944339,0.35369717109715565,6189,"{""artifact"": {""precision"": 0.9615174672489083, ""recall"": 0.8392091472129586, ""f1-score"": 0.8962096158738236, ""support"": 4198}, ""text"": {""precision"": 0.7326732673267327, ""recall"": 0.9291813159216474, ""f1-score"": 0.8193091231178032, ""support"": 1991}, ""accuracy"": 0.8681531749878817, ""macro avg"": {""precision"": 0.8470953672878205, ""recall"": 0.884195231567303, ""f1-score"": 0.8577593694958134, ""support"": 6189}, ""weighted avg"": {""precision"": 0.887898336202689, ""recall"": 0.8681531749878817, ""f1-score"": 0.8714707435071672, ""support"": 6189}}",0.8577593694958134,0.884195231567303,0.35464560298714787,0.3534914683084935
