,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_python_researcher_1,classification_report_python_researcher_1,macro_f1_python_researcher_1,roc-auc_python_researcher_1,perf_predict_runtime_python_researcher_1,timeit_runtime_python_researcher_1,man_validation_samples_python_researcher_2,classification_report_python_researcher_2,macro_f1_python_researcher_2,roc-auc_python_researcher_2,perf_predict_runtime_python_researcher_2,timeit_runtime_python_researcher_2
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.0615318900090642,8.0055263671875,310,12500,0,10901,"{""artifact"": {""precision"": 0.9845192829983704, ""recall"": 0.8690961400143851, ""f1-score"": 0.9232140583216606, ""support"": 8342}, ""text"": {""precision"": 0.6912637828668363, ""recall"": 0.9554513481828839, ""f1-score"": 0.8021653543307087, ""support"": 2559}, ""accuracy"": 0.8893679478946885, ""macro avg"": {""precision"": 0.8378915329326033, ""recall"": 0.9122737440986345, ""f1-score"": 0.8626897063261847, ""support"": 10901}, ""weighted avg"": {""precision"": 0.915677816634129, ""recall"": 0.8893679478946885, ""f1-score"": 0.8947979833273623, ""support"": 10901}}",0.8626897063261847,0.9122737440986345,0.7892592260031961,0.7924430493963882,10983,"{""artifact"": {""precision"": 0.9817302525523912, ""recall"": 0.8672125311498754, ""f1-score"": 0.9209249574695986, ""support"": 8427}, ""text"": {""precision"": 0.6838089855891495, ""recall"": 0.94679186228482, ""f1-score"": 0.7940935192780968, ""support"": 2556}, ""accuracy"": 0.8857324956751343, ""macro avg"": {""precision"": 0.8327696190707703, ""recall"": 0.9070021967173477, ""f1-score"": 0.8575092383738476, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9123970322703148, ""recall"": 0.8857324956751343, ""f1-score"": 0.8914083266749634, ""support"": 10983}}",0.8575092383738476,0.9070021967173477,0.8027413089876063,0.7981618910038378
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.0359551869914867,8.2798447265625,973,12500,1,10901,"{""artifact"": {""precision"": 0.9859019983575144, ""recall"": 0.8634619995204987, ""f1-score"": 0.9206288343558283, ""support"": 8342}, ""text"": {""precision"": 0.6831710709318498, ""recall"": 0.9597499023055881, ""f1-score"": 0.7981800454988625, ""support"": 2559}, ""accuracy"": 0.8860654985781121, ""macro avg"": {""precision"": 0.834536534644682, ""recall"": 0.9116059509130434, ""f1-score"": 0.8594044399273454, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9148361839109246, ""recall"": 0.8860654985781121, ""f1-score"": 0.8918840906914879, ""support"": 10901}}",0.8594044399273454,0.9116059509130433,0.801830735988915,0.8004528805962764,10983,"{""artifact"": {""precision"": 0.9825392528424473, ""recall"": 0.8613978877417824, ""f1-score"": 0.9179892507113501, ""support"": 8427}, ""text"": {""precision"": 0.6751043115438109, ""recall"": 0.9495305164319249, ""f1-score"": 0.7891399772394732, ""support"": 2556}, ""accuracy"": 0.8819084038969316, ""macro avg"": {""precision"": 0.8288217821931291, ""recall"": 0.9054642020868536, ""f1-score"": 0.8535646139754116, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9109919788772907, ""recall"": 0.8819084038969316, ""f1-score"": 0.888003022632126, ""support"": 10983}}",0.8535646139754116,0.9054642020868537,0.7902812880347483,0.8011574928998015
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.001126191986259,8.07394921875,684,12500,2,10901,"{""artifact"": {""precision"": 0.9845196959225985, ""recall"": 0.8538719731479262, ""f1-score"": 0.9145535083777364, ""support"": 8342}, ""text"": {""precision"": 0.6674849972722313, ""recall"": 0.9562329034779211, ""f1-score"": 0.7861847389558234, ""support"": 2559}, ""accuracy"": 0.8779011099899092, ""macro avg"": {""precision"": 0.8260023465974149, ""recall"": 0.9050524383129237, ""f1-score"": 0.8503691236667799, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9100960839744939, ""recall"": 0.8779011099899092, ""f1-score"": 0.8844190545706841, ""support"": 10901}}",0.8503691236667799,0.9050524383129236,0.8031177060329355,0.7988177244027611,10983,"{""artifact"": {""precision"": 0.9812687995624829, ""recall"": 0.8516672599976267, ""f1-score"": 0.9118861571691761, ""support"": 8427}, ""text"": {""precision"": 0.6593077132733715, ""recall"": 0.9464006259780907, ""f1-score"": 0.7771887550200803, ""support"": 2556}, ""accuracy"": 0.8737139215150688, ""macro avg"": {""precision"": 0.8202882564179272, ""recall"": 0.8990339429878587, ""f1-score"": 0.8445374560946282, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9063409532040227, ""recall"": 0.8737139215150688, ""f1-score"": 0.8805389332874417, ""support"": 10983}}",0.8445374560946282,0.8990339429878589,0.8057422880083323,0.8044692722032778
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.113611717009917,8.2904208984375,435,12500,3,10901,"{""artifact"": {""precision"": 0.9856105248732355, ""recall"": 0.86214337089427, ""f1-score"": 0.9197519022955432, ""support"": 8342}, ""text"": {""precision"": 0.6809100998890122, ""recall"": 0.958968347010551, ""f1-score"": 0.796365406457894, ""support"": 2559}, ""accuracy"": 0.8848729474360151, ""macro avg"": {""precision"": 0.8332603123811239, ""recall"": 0.9105558589524105, ""f1-score"": 0.8580586543767186, ""support"": 10901}, ""weighted avg"": {""precision"": 0.914082372636319, ""recall"": 0.8848729474360151, ""f1-score"": 0.8907870327561849, ""support"": 10901}}",0.8580586543767186,0.9105558589524104,0.8070830469951034,0.801814388204366,10983,"{""artifact"": {""precision"": 0.9829245155170078, ""recall"": 0.860685890589771, ""f1-score"": 0.9177527521194483, ""support"": 8427}, ""text"": {""precision"": 0.6742508324084351, ""recall"": 0.9507042253521126, ""f1-score"": 0.788961038961039, ""support"": 2556}, ""accuracy"": 0.8816352544842029, ""macro avg"": {""precision"": 0.8285876739627214, ""recall"": 0.9056950579709417, ""f1-score"": 0.8533568955402436, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9110889574704347, ""recall"": 0.8816352544842029, ""f1-score"": 0.8877799196663031, ""support"": 10983}}",0.8533568955402436,0.9056950579709417,0.8067756529781036,0.806305587902898
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.02844769397052,8.2287978515625,819,12500,4,10901,"{""artifact"": {""precision"": 0.9856788763426053, ""recall"": 0.8580676096859267, ""f1-score"": 0.9174570622917201, ""support"": 8342}, ""text"": {""precision"": 0.6746358889804891, ""recall"": 0.9593591246580696, ""f1-score"": 0.792191029364311, ""support"": 2559}, ""accuracy"": 0.8818457022291533, ""macro avg"": {""precision"": 0.8301573826615471, ""recall"": 0.9087133671719981, ""f1-score"": 0.8548240458280155, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9126618132603509, ""recall"": 0.8818457022291533, ""f1-score"": 0.8880509731016237, ""support"": 10901}}",0.8548240458280155,0.9087133671719982,0.8082091360120103,0.8014389758987818,10983,"{""artifact"": {""precision"": 0.9814865232779744, ""recall"": 0.8555832443336894, ""f1-score"": 0.9142205033918722, ""support"": 8427}, ""text"": {""precision"": 0.6653835578773715, ""recall"": 0.94679186228482, ""f1-score"": 0.7815275310834815, ""support"": 2556}, ""accuracy"": 0.8768096148593281, ""macro avg"": {""precision"": 0.8234350405776729, ""recall"": 0.9011875533092547, ""f1-score"": 0.8478740172376769, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9079219981424065, ""recall"": 0.8768096148593281, ""f1-score"": 0.8833397570365734, ""support"": 10983}}",0.8478740172376769,0.9011875533092547,0.7940709149697796,0.80113193509751
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.084547584003303,8.3155634765625,990,12500,5,10901,"{""artifact"": {""precision"": 0.985513188465218, ""recall"": 0.864421002157756, ""f1-score"": 0.9210038955233412, ""support"": 8342}, ""text"": {""precision"": 0.6844308035714286, ""recall"": 0.9585775693630324, ""f1-score"": 0.7986325899397688, ""support"": 2559}, ""accuracy"": 0.8865241720943032, ""macro avg"": {""precision"": 0.8349719960183233, ""recall"": 0.9114992857603942, ""f1-score"": 0.859818242731555, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9148343679035074, ""recall"": 0.8865241720943032, ""f1-score"": 0.8922773409881277, ""support"": 10901}}",0.859818242731555,0.9114992857603941,0.7999427720205858,0.7961789683962707,10983,"{""artifact"": {""precision"": 0.9818894445195296, ""recall"": 0.8621098848937938, ""f1-score"": 0.9181094401617591, ""support"": 8427}, ""text"": {""precision"": 0.67578125, ""recall"": 0.9475743348982786, ""f1-score"": 0.7889250814332247, ""support"": 2556}, ""accuracy"": 0.8819994537011745, ""macro avg"": {""precision"": 0.8288353472597648, ""recall"": 0.9048421098960362, ""f1-score"": 0.8535172607974919, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9106509354426001, ""recall"": 0.8819994537011745, ""f1-score"": 0.8880452299359434, ""support"": 10983}}",0.8535172607974919,0.9048421098960362,0.8005636939778924,0.8013636376010254
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.961046743032057,8.1248056640625,896,12500,6,10901,"{""artifact"": {""precision"": 0.9852519459238017, ""recall"": 0.8649005034763846, ""f1-score"": 0.921161825726141, ""support"": 8342}, ""text"": {""precision"": 0.6850195640022358, ""recall"": 0.9577960140679953, ""f1-score"": 0.7987616099071208, ""support"": 2559}, ""accuracy"": 0.8867076415007797, ""macro avg"": {""precision"": 0.8351357549630187, ""recall"": 0.91134825877219, ""f1-score"": 0.8599617178166309, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9147726627995666, ""recall"": 0.8867076415007797, ""f1-score"": 0.8924284845390138, ""support"": 10901}}",0.8599617178166309,0.91134825877219,0.7940644650370814,0.7982229496003128,10983,"{""artifact"": {""precision"": 0.9827190495477252, ""recall"": 0.8637712115818204, ""f1-score"": 0.9194139194139194, ""support"": 8427}, ""text"": {""precision"": 0.6789709172259508, ""recall"": 0.9499217527386542, ""f1-score"": 0.79191128506197, ""support"": 2556}, ""accuracy"": 0.8838204497860329, ""macro avg"": {""precision"": 0.830844983386838, ""recall"": 0.9068464821602373, ""f1-score"": 0.8556626022379447, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9120297819328245, ""recall"": 0.8838204497860329, ""f1-score"": 0.8897410856341158, ""support"": 10983}}",0.8556626022379447,0.9068464821602373,0.8028467080439441,0.79860795760178
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.2262219159747474,8.212453125,130,12500,7,10901,"{""artifact"": {""precision"": 0.9846491228070176, ""recall"": 0.8611843682570127, ""f1-score"": 0.9187875687428061, ""support"": 8342}, ""text"": {""precision"": 0.6787794729542302, ""recall"": 0.9562329034779211, ""f1-score"": 0.7939649578195976, ""support"": 2559}, ""accuracy"": 0.8834969268874415, ""macro avg"": {""precision"": 0.8317142978806239, ""recall"": 0.908708635867467, ""f1-score"": 0.8563762632812019, ""support"": 10901}, ""weighted avg"": {""precision"": 0.912846496077976, ""recall"": 0.8834969268874415, ""f1-score"": 0.8894855724715932, ""support"": 10901}}",0.8563762632812019,0.908708635867467,0.7972839509602636,0.7986477009020746,10983,"{""artifact"": {""precision"": 0.9815618221258134, ""recall"": 0.8591432300937463, ""f1-score"": 0.9162817186610137, ""support"": 8427}, ""text"": {""precision"": 0.6709176601053507, ""recall"": 0.94679186228482, ""f1-score"": 0.7853318189193574, ""support"": 2556}, ""accuracy"": 0.8795411089866156, ""macro avg"": {""precision"": 0.8262397411155821, ""recall"": 0.9029675461892832, ""f1-score"": 0.8508067687901856, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9092676877249847, ""recall"": 0.8795411089866156, ""f1-score"": 0.8858066259049658, ""support"": 10983}}",0.8508067687901856,0.9029675461892832,0.8093891500029713,0.8004721892008092
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.951296844985336,8.011671875,790,12500,8,10901,"{""artifact"": {""precision"": 0.985608552631579, ""recall"": 0.8620234955646128, ""f1-score"": 0.919682823890523, ""support"": 8342}, ""text"": {""precision"": 0.6807212205270458, ""recall"": 0.958968347010551, ""f1-score"": 0.7962362102530824, ""support"": 2559}, ""accuracy"": 0.8847812127327768, ""macro avg"": {""precision"": 0.8331648865793124, ""recall"": 0.9104959212875818, ""f1-score"": 0.8579595170718027, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9140365241153419, ""recall"": 0.8847812127327768, ""f1-score"": 0.890703841751434, ""support"": 10901}}",0.8579595170718027,0.9104959212875818,0.7936065620160662,0.798585231800098,10983,"{""artifact"": {""precision"": 0.9823752711496746, ""recall"": 0.8598552272457577, ""f1-score"": 0.9170410681516168, ""support"": 8427}, ""text"": {""precision"": 0.6725810923204879, ""recall"": 0.9491392801251957, ""f1-score"": 0.7872789226026287, ""support"": 2556}, ""accuracy"": 0.8806337066375307, ""macro avg"": {""precision"": 0.8274781817350813, ""recall"": 0.9044972536854767, ""f1-score"": 0.8521599953771227, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9102789476417622, ""recall"": 0.8806337066375307, ""f1-score"": 0.8868423934704537, ""support"": 10983}}",0.8521599953771227,0.9044972536854766,0.7890693939989433,0.7901726606010925
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.2886023529572412,8.215646484375,561,12500,9,10901,"{""artifact"": {""precision"": 0.9859289617486339, ""recall"": 0.8651402541356988, ""f1-score"": 0.9215936661984421, ""support"": 8342}, ""text"": {""precision"": 0.6858419435911757, ""recall"": 0.9597499023055881, ""f1-score"": 0.8, ""support"": 2559}, ""accuracy"": 0.8873497844234474, ""macro avg"": {""precision"": 0.8358854526699048, ""recall"": 0.9124450782206435, ""f1-score"": 0.8607968330992211, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9154838026380078, ""recall"": 0.8873497844234474, ""f1-score"": 0.8930496618133569, ""support"": 10901}}",0.8607968330992211,0.9124450782206435,0.7989866199786775,0.7915990452980622,10983,"{""artifact"": {""precision"": 0.9832455073638697, ""recall"": 0.8635338791978165, ""f1-score"": 0.919509729593126, ""support"": 8427}, ""text"": {""precision"": 0.6789503070910106, ""recall"": 0.9514866979655712, ""f1-score"": 0.7924405343760181, ""support"": 2556}, ""accuracy"": 0.8840025493945188, ""macro avg"": {""precision"": 0.8310979072274401, ""recall"": 0.9075102885816939, ""f1-score"": 0.8559751319845721, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9124289242902625, ""recall"": 0.8840025493945188, ""f1-score"": 0.8899377671989781, ""support"": 10983}}",0.8559751319845721,0.9075102885816938,0.8638041029917076,0.803515852097189
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",7.6620162850013,14.0909052734375,137,25000,0,10901,"{""artifact"": {""precision"": 0.9854421768707483, ""recall"": 0.8682570127067849, ""f1-score"": 0.9231455518735662, ""support"": 8342}, ""text"": {""precision"": 0.690509715573078, ""recall"": 0.9581867917155139, ""f1-score"": 0.802618657937807, ""support"": 2559}, ""accuracy"": 0.8893679478946885, ""macro avg"": {""precision"": 0.8379759462219132, ""recall"": 0.9132219022111494, ""f1-score"": 0.8628821049056865, ""support"": 10901}, ""weighted avg"": {""precision"": 0.916207045372653, ""recall"": 0.8893679478946885, ""f1-score"": 0.8948519713230104, ""support"": 10901}}",0.8628821049056865,0.9132219022111494,0.8099208390340209,0.8148639084014576,10983,"{""artifact"": {""precision"": 0.9827748620643251, ""recall"": 0.8666192001898659, ""f1-score"": 0.9210493126497667, ""support"": 8427}, ""text"": {""precision"": 0.6835585585585585, ""recall"": 0.9499217527386542, ""f1-score"": 0.7950229207596594, ""support"": 2556}, ""accuracy"": 0.8860056450878631, ""macro avg"": {""precision"": 0.8331667103114417, ""recall"": 0.9082704764642601, ""f1-score"": 0.858036116704713, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9131402566049114, ""recall"": 0.8860056450878631, ""f1-score"": 0.8917200348867589, ""support"": 10983}}",0.858036116704713,0.9082704764642602,0.809960154001601,0.8158907481993083
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",7.324466541002039,13.572931640625,313,25000,1,10901,"{""artifact"": {""precision"": 0.985847760373729, ""recall"": 0.8601054902900983, ""f1-score"": 0.9186939820742638, ""support"": 8342}, ""text"": {""precision"": 0.677891250345018, ""recall"": 0.9597499023055881, ""f1-score"": 0.7945648657392429, ""support"": 2559}, ""accuracy"": 0.8834969268874415, ""macro avg"": {""precision"": 0.8318695053593734, ""recall"": 0.9099276962978432, ""f1-score"": 0.8566294239067533, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9135552450849048, ""recall"": 0.8834969268874415, ""f1-score"": 0.8895547830373571, ""support"": 10901}}",0.8566294239067533,0.9099276962978431,0.8088406500173733,0.8065094731980935,10983,"{""artifact"": {""precision"": 0.9832925835370823, ""recall"": 0.8590245639017444, ""f1-score"": 0.9169675090252707, ""support"": 8427}, ""text"": {""precision"": 0.671913835956918, ""recall"": 0.9518779342723005, ""f1-score"": 0.7877610490529384, ""support"": 2556}, ""accuracy"": 0.8806337066375307, ""macro avg"": {""precision"": 0.8276032097470001, ""recall"": 0.9054512490870225, ""f1-score"": 0.8523642790391046, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9108274939609283, ""recall"": 0.8806337066375307, ""f1-score"": 0.8868981553250721, ""support"": 10983}}",0.8523642790391046,0.9054512490870226,0.8094077509595081,0.8095920883002691
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",7.220846375043038,14.0595263671875,761,25000,2,10901,"{""artifact"": {""precision"": 0.9875581077385835, ""recall"": 0.8658595061136418, ""f1-score"": 0.9227133367399081, ""support"": 8342}, ""text"": {""precision"": 0.6880401449679397, ""recall"": 0.9644392340758109, ""f1-score"": 0.803123983078425, ""support"": 2559}, ""accuracy"": 0.8890010090817356, ""macro avg"": {""precision"": 0.8377991263532616, ""recall"": 0.9151493700947264, ""f1-score"": 0.8629186599091665, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9172465338710415, ""recall"": 0.8890010090817356, ""f1-score"": 0.8946398429301902, ""support"": 10901}}",0.8629186599091665,0.9151493700947263,0.798426166002173,0.8037372501043137,10983,"{""artifact"": {""precision"": 0.9839080459770115, ""recall"": 0.8634152130058147, ""f1-score"": 0.919732018708128, ""support"": 8427}, ""text"": {""precision"": 0.6792084726867336, ""recall"": 0.9534428794992176, ""f1-score"": 0.7932942708333334, ""support"": 2556}, ""accuracy"": 0.8843667486114904, ""macro avg"": {""precision"": 0.8315582593318726, ""recall"": 0.9084290462525162, ""f1-score"": 0.8565131447707307, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9129973558805032, ""recall"": 0.8843667486114904, ""f1-score"": 0.890307008823035, ""support"": 10983}}",0.8565131447707307,0.9084290462525161,0.8044374139863066,0.8115447855030652
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",7.45569556101691,13.7460078125,595,25000,3,10901,"{""artifact"": {""precision"": 0.9859039277405228, ""recall"": 0.8635818748501558, ""f1-score"": 0.920697808166656, ""support"": 8342}, ""text"": {""precision"": 0.6833611574846967, ""recall"": 0.9597499023055881, ""f1-score"": 0.798309767593044, ""support"": 2559}, ""accuracy"": 0.8861572332813503, ""macro avg"": {""precision"": 0.8346325426126098, ""recall"": 0.9116658885778719, ""f1-score"": 0.8595037878798499, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9148822830212623, ""recall"": 0.8861572332813503, ""f1-score"": 0.8919673251074987, ""support"": 10901}}",0.8595037878798499,0.9116658885778719,0.8168683829717338,0.802222356403945,10983,"{""artifact"": {""precision"": 0.9824038982133189, ""recall"": 0.8612792215497804, ""f1-score"": 0.9178627884919379, ""support"": 8427}, ""text"": {""precision"": 0.6748261474269819, ""recall"": 0.9491392801251957, ""f1-score"": 0.7888148268574214, ""support"": 2556}, ""accuracy"": 0.8817263042884458, ""macro avg"": {""precision"": 0.8286150228201503, ""recall"": 0.905209250837488, ""f1-score"": 0.8533388076746797, ""support"": 10983}, ""weighted avg"": {""precision"": 0.910823389152964, ""recall"": 0.8817263042884458, ""f1-score"": 0.8878303210479039, ""support"": 10983}}",0.8533388076746797,0.905209250837488,0.8233496399479918,0.8123707164020744
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",8.042226379038766,13.7687578125,643,25000,4,10901,"{""artifact"": {""precision"": 0.9872161022711818, ""recall"": 0.8701750179812995, ""f1-score"": 0.9250079643198471, ""support"": 8342}, ""text"": {""precision"": 0.6947576099210823, ""recall"": 0.9632669011332552, ""f1-score"": 0.8072703455051581, ""support"": 2559}, ""accuracy"": 0.8920282542885973, ""macro avg"": {""precision"": 0.840986856096132, ""recall"": 0.9167209595572774, ""f1-score"": 0.8661391549125026, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9185617327707778, ""recall"": 0.8920282542885973, ""f1-score"": 0.8973691636091977, ""support"": 10901}}",0.8661391549125026,0.9167209595572773,0.8103154550190084,0.8056342224997934,10983,"{""artifact"": {""precision"": 0.9834588488434642, ""recall"": 0.8678058621098849, ""f1-score"": 0.9220197944903235, ""support"": 8427}, ""text"": {""precision"": 0.6859317733295743, ""recall"": 0.9518779342723005, ""f1-score"": 0.7973127969850894, ""support"": 2556}, ""accuracy"": 0.8873713921515068, ""macro avg"": {""precision"": 0.8346953110865193, ""recall"": 0.9098418981910927, ""f1-score"": 0.8596662957377064, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9142173660961729, ""recall"": 0.8873713921515068, ""f1-score"": 0.8929975705420963, ""support"": 10983}}",0.8596662957377064,0.9098418981910927,0.8127102750004269,0.8077450824028347
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",8.221867120999377,14.069849609375,683,25000,5,10901,"{""artifact"": {""precision"": 0.9875717017208413, ""recall"": 0.866818508750899, ""f1-score"": 0.9232635342185903, ""support"": 8342}, ""text"": {""precision"": 0.6895780944397877, ""recall"": 0.9644392340758109, ""f1-score"": 0.8041707396546106, ""support"": 2559}, ""accuracy"": 0.8897348867076414, ""macro avg"": {""precision"": 0.8385748980803145, ""recall"": 0.9156288714133549, ""f1-score"": 0.8637171369366005, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9176179689410765, ""recall"": 0.8897348867076414, ""f1-score"": 0.8953066072128824, ""support"": 10901}}",0.8637171369366005,0.9156288714133549,0.8048863479634747,0.8032579139980953,10983,"{""artifact"": {""precision"": 0.98352687010532, ""recall"": 0.8643645425418298, ""f1-score"": 0.9201035811280237, ""support"": 8427}, ""text"": {""precision"": 0.6804584847637685, ""recall"": 0.9522691705790297, ""f1-score"": 0.7937387901516386, ""support"": 2556}, ""accuracy"": 0.8848219976327051, ""macro avg"": {""precision"": 0.8319926774345443, ""recall"": 0.9083168565604298, ""f1-score"": 0.8569211856398311, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9129957954505803, ""recall"": 0.8848219976327051, ""f1-score"": 0.8906955500130607, ""support"": 10983}}",0.8569211856398311,0.9083168565604298,0.8067543130018748,0.8078037708008197
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",7.689444966963492,13.8912724609375,225,25000,6,10901,"{""artifact"": {""precision"": 0.9859366466411796, ""recall"": 0.8656197554543275, ""f1-score"": 0.9218690157027959, ""support"": 8342}, ""text"": {""precision"": 0.686608890131395, ""recall"": 0.9597499023055881, ""f1-score"": 0.8005215123859192, ""support"": 2559}, ""accuracy"": 0.8877167232364004, ""macro avg"": {""precision"": 0.8362727683862874, ""recall"": 0.9126848288799578, ""f1-score"": 0.8611952640443575, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9156697235232512, ""recall"": 0.8877167232364004, ""f1-score"": 0.8933827978339868, ""support"": 10901}}",0.8611952640443575,0.9126848288799576,0.8043017449672334,0.8003275415976532,10983,"{""artifact"": {""precision"": 0.9827190495477252, ""recall"": 0.8637712115818204, ""f1-score"": 0.9194139194139194, ""support"": 8427}, ""text"": {""precision"": 0.6789709172259508, ""recall"": 0.9499217527386542, ""f1-score"": 0.79191128506197, ""support"": 2556}, ""accuracy"": 0.8838204497860329, ""macro avg"": {""precision"": 0.830844983386838, ""recall"": 0.9068464821602373, ""f1-score"": 0.8556626022379447, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9120297819328245, ""recall"": 0.8838204497860329, ""f1-score"": 0.8897410856341158, ""support"": 10983}}",0.8556626022379447,0.9068464821602373,0.8070207640412264,0.8054823716985993
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",7.649701739952434,13.99185546875,827,25000,7,10901,"{""artifact"": {""precision"": 0.9871567153982784, ""recall"": 0.8660992567729561, ""f1-score"": 0.922674158738267, ""support"": 8342}, ""text"": {""precision"": 0.6881630374092685, ""recall"": 0.9632669011332552, ""f1-score"": 0.8028008467676273, ""support"": 2559}, ""accuracy"": 0.8889092743784974, ""macro avg"": {""precision"": 0.8376598764037735, ""recall"": 0.9146830789531056, ""f1-score"": 0.8627375027529471, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9169682169142974, ""recall"": 0.8889092743784974, ""f1-score"": 0.8945340059694505, ""support"": 10901}}",0.8627375027529471,0.9146830789531056,0.8124650200479664,0.8057802169001661,10983,"{""artifact"": {""precision"": 0.9832500337700932, ""recall"": 0.8637712115818204, ""f1-score"": 0.9196462413139608, ""support"": 8427}, ""text"": {""precision"": 0.6793296089385474, ""recall"": 0.9514866979655712, ""f1-score"": 0.7926988265971316, ""support"": 2556}, ""accuracy"": 0.8841846490030046, ""macro avg"": {""precision"": 0.8312898213543203, ""recall"": 0.9076289547736958, ""f1-score"": 0.8561725339555462, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9125206696738143, ""recall"": 0.8841846490030046, ""f1-score"": 0.89010262007967, ""support"": 10983}}",0.8561725339555462,0.9076289547736958,0.8044501839904115,0.8012259804003407
